latent_index,spearman,p_value
1386,0.31404423083388106,0.0014633073202047243
1387,,
1388,,
1389,,
1390,,
1391,,
1392,,
1393,,
1394,0.39918751145491743,3.887391444485974e-05
1395,,
1396,,
1397,0.5761047954460384,3.5785324912981273e-10
1398,,
1399,,
1400,-0.09830967098715955,0.3305053566898979
1401,,
1402,,
1403,,
1404,,
1405,,
1406,,
1407,,
1408,,
1409,0.45532514722946127,1.9381523871289287e-06
1410,,
1411,,
1412,0.2810286321322853,0.004621892640482533
1413,,
1414,,
1415,,
1416,,
1417,0.16528801640048255,0.10029519756038749
1418,,
1419,0.3831057585431986,8.351297184996396e-05
1420,0.16713621785451588,0.09650034494020461
1421,,
1422,-0.32774372407919966,0.000872611387481595
1423,,
1424,,
1425,,
1426,,
1427,0.008676945787442285,0.9317206804406986
1428,-0.08788557953172872,0.3845789210280961
1429,,
1430,,
1431,,
1432,,
1433,-0.08696747945878357,0.38958372968158017
1434,-0.17752335005234615,0.07723196517520473
1435,,
1436,,
1437,,
1438,0.12513163935375793,0.21480294407638229
1439,,
1440,0.6747575728603074,1.3893685582338618e-14
1441,,
1442,,
1443,-0.2640527817639075,0.007939775734196871
1444,,
1445,0.499914490699735,1.1872932655860945e-07
1446,,
1447,-0.046403057935194454,0.6466337392385435
1448,,
1449,,
1450,0.41350507206960435,1.9022038127703128e-05
1451,-0.1835360054320261,0.06757281660836328
1452,,
1453,-0.6150370390621696,9.906410260472706e-12
1454,0.389268430274667,6.259156448621658e-05
1455,,
1456,,
1457,,
1458,,
1459,,
1460,,
1461,-0.06263482719870164,0.5358624534961919
1462,-0.11079007612278487,0.2724867116089367
1463,,
1464,,
1465,,
1466,,
1467,,
1468,-0.09989657179810878,0.3227206217022299
1469,,
1470,-0.13052622736406955,0.19552823203098088
1471,0.011515255163279213,0.909468830956107
1472,-0.15119247998644247,0.13321017262720405
1473,,
1474,,
1475,0.4481228454083004,2.9356811274681872e-06
1476,0.19952017845847977,0.0465716241832982
1477,0.5221109101103498,2.5318547962991097e-08
1478,-0.13610083499652728,0.17695538980169143
1479,,
1480,,
1481,,
1482,,
1483,,
1484,-0.42633447047455014,9.746248385725919e-06
1485,,
1486,,
1487,,
1488,,
1489,,
1490,-0.46471465391609984,1.1118579083276451e-06
1491,,
1492,,
1493,,
1494,,
1495,,
1496,,
1497,,
1498,,
1499,,
1500,,
1501,0.0564901574294479,0.5766767999109853
1502,,
1503,,
1504,,
1505,,
1506,,
1507,,
1508,,
1509,,
1510,,
1511,,
1512,,
1513,,
1514,,
1515,,
1516,,
1517,,
1518,,
1519,0.43873182178634523,4.974365348742763e-06
1520,,
1521,-0.08498726361517639,0.4005103646085235
1522,,
1523,,
1524,,
1525,,
1526,,
1527,,
1528,,
1529,,
1530,,
1531,,
1532,,
1533,,
1534,0.28821741570998644,0.0036385075113181215
1535,,
1536,,
1537,,
1538,,
1539,,
1540,0.47193944141823013,7.168099753609108e-07
1541,,
1542,,
1543,0.2774342403434347,0.005197329719635688
1544,,
1545,,
1546,,
1547,,
1548,,
1549,,
1550,,
1551,0.3591871514140528,0.00024257066154872718
1552,,
1553,,
1554,,
1555,-0.17719331407841163,0.07779267275128927
1556,,
1557,-0.005910644260463797,0.9534588254210081
1558,,
1559,,
1560,,
1561,,
1562,,
1563,,
1564,,
1565,,
1566,,
1567,,
1568,,
1569,,
1570,-0.3252054474069396,0.0009620762203556671
1571,,
1572,-0.2781183149075899,0.005083139190582346
1573,,
1574,,
1575,0.2670111042211752,0.0072425070649618254
1576,,
1577,,
1578,,
1579,,
1580,0.3640476812119976,0.00019662091140734946
1581,-0.2576500838695777,0.009654710190374118
1582,-0.15334671479812423,0.12770567360248208
1583,,
1584,,
1585,,
1586,0.2517574415713285,0.011511990741438528
1587,0.4365235810880197,5.618373487117114e-06
1588,,
1589,,
1590,,
1591,,
1592,0.39080459771698045,5.819814456567008e-05
1593,0.2307311497046634,0.020912583033447955
1594,,
1595,,
1596,,
1597,,
1598,,
1599,,
1600,,
1601,,
1602,0.2601098852684474,0.008960792630065821
1603,,
1604,-0.098518738546492,0.32947296255899194
1605,0.23478759185702233,0.018706618885545298
1606,,
1607,,
1608,,
1609,0.5399388533568857,6.7377876367000415e-09
1610,,
1611,0.27367783089465264,0.005865988933218483
1612,0.5774909465365634,3.1748583956412714e-10
1613,,
1614,-0.27477165521854996,0.00566381695625213
1615,-0.032613554878802783,0.7473610873920384
1616,,
1617,-0.06871348977316846,0.496948153386104
1618,-0.47894820537378524,4.637036302291407e-07
1619,0.4218699838453267,1.2338036608043968e-05
1620,0.3259015232792379,0.0009367447530441798
1621,,
1622,,
1623,,
1624,-0.3934688881247428,5.125310146154317e-05
1625,,
1626,,
1627,,
1628,,
1629,-0.1067096313541398,0.29064811857199935
1630,0.4686930875655288,8.74193804971772e-07
1631,,
1632,,
1633,,
1634,,
1635,,
1636,,
1637,-0.4638925643082993,1.1680654388696685e-06
1638,,
1639,,
1640,,
1641,,
1642,,
1643,,
1644,0.5209707858367578,2.748460756749779e-08
1645,,
1646,,
1647,0.07873458207263502,0.4361819172482081
1648,,
1649,-0.26814522784069567,0.006989897255979622
1650,,
1651,,
1652,0.1269018323048613,0.2083349314368217
1653,,
1654,,
1655,,
1656,-0.015613701894138882,0.8774651523463082
1657,-0.24942918779157225,0.0123277175450496
1658,0.3485539923992894,0.0003796394759793214
1659,,
1660,0.21399532549914713,0.032526460588487315
1661,,
1662,0.5094135260949778,6.211371476316426e-08
1663,,
1664,0.4588100103097075,1.5799828639578449e-06
1665,,
1666,,
1667,,
1668,,
1669,0.4011797286066676,3.526247857154109e-05
1670,0.14449297978054115,0.15148604466479088
1671,-0.2774921828737942,0.005187569843231352
1672,-0.0811108410849636,0.422417735745679
1673,0.3492980735041601,0.00036811118094760647
1674,-0.12094918346589675,0.23064781286561675
1675,,
1676,-0.08082881034360136,0.4240381349878152
1677,,
1678,0.4403039931530879,4.558988213691125e-06
1679,,
1680,,
1681,,
1682,0.3886503629052987,6.444490459761187e-05
1683,,
1684,,
1685,,
1686,,
1687,,
1688,,
1689,-0.5550184970386578,2.067473921842287e-09
1690,,
1691,-0.4831606645320041,3.5522833333505365e-07
1692,0.1401872804192439,0.16418666924727768
1693,,
1694,,
1695,,
1696,0.05198164633153962,0.6075117190970701
1697,,
1698,,
1699,,
1700,0.5058971428090572,7.913056039445528e-08
1701,-0.3181726808350984,0.001255370971265025
1702,,
1703,,
1704,,
1705,0.30863764151542633,0.001782780253610237
1706,,
1707,0.3872042052740583,6.898301458448198e-05
1708,,
1709,,
1710,0.22701674483438214,0.023124713908849022
1711,,
1712,,
1713,,
1714,,
1715,-0.10521546849032712,0.2974944478106855
1716,,
1717,,
1718,,
1719,,
1720,0.40055566058322783,3.635856304014053e-05
1721,0.4409280611765278,4.403358735263076e-06
1722,,
1723,,
1724,,
1725,0.40825210007331514,2.4819349735669584e-05
1726,,
1727,,
1728,,
1729,-0.3230992178278301,0.0010425774053180695
1730,,
1731,,
1732,,
1733,,
1734,,
1735,,
1736,0.10829980468309706,0.2834773979728992
1737,-0.023106630554993554,0.8194972253365662
1738,,
1739,-0.20803667600611103,0.03780214649346317
1740,-0.4771000039197519,5.206328548952146e-07
1741,,
1742,0.4000756082575048,3.7223287527163075e-05
1743,,
1744,0.1003729406545969,0.3204069059010881
1745,,
1746,,
1747,0.08349310075136372,0.40887374408334287
1748,-0.4638625610379416,1.170166860862739e-06
1749,,
1750,-0.014113538376254672,0.8891594463445947
1751,,
1752,,
1753,0.4378077210593285,5.234905611763411e-06
1754,-0.01438356780947383,0.8870526450980545
1755,0.18214385368742952,0.06971733171733334
1756,0.2957842404941944,0.0028098247925701777
1757,,
1758,,
1759,,
1760,,
1761,,
1762,,
1763,,
1764,,
1765,,
1766,,
1767,0.014053531835539302,0.8896277296256372
1768,,
1769,,
1770,,
1771,,
1772,,
1773,0.04307869557956304,0.6704222624010667
1774,0.34490559472379506,0.000441125725522033
1775,,
1776,,
1777,,
1778,,
1779,,
1780,-0.5509680555403704,2.8560057380167216e-09
1781,,
1782,,
1783,,
1784,,
1785,,
1786,,
1787,,
1788,,
1789,,
1790,,
1791,,
1792,,
1793,,
1794,,
1795,-0.11631067786859876,0.249156834743559
1796,,
1797,,
1798,0.33005997655081293,0.0007976686939164851
1799,,
1800,0.11088008593385791,0.2720949096669523
1801,-0.4778260830624078,4.975188317198024e-07
1802,0.5659276861407119,8.472902408628786e-10
1803,,
1804,,
1805,,
1806,0.03206149470422139,0.7514974693240555
1807,,
1808,,
1809,,
1810,,
1811,,
1812,,
1813,,
1814,,
1815,0.016945847098020064,0.8671025656330099
1816,0.4457705890122579,3.355185327468262e-06
1817,0.040450409096229906,0.6894643552679158
1818,,
1819,,
1820,,
1821,,
1822,,
1823,,
1824,,
1825,,
1826,,
1827,0.5332841279915513,1.1143469681891445e-08
1828,,
1829,,
1830,,
1831,,
1832,,
1833,,
1834,,
1835,0.3461657320788178,0.0004189234519099487
1836,,
1837,,
1838,,
1839,,
1840,,
1841,,
1842,-0.15364674750170104,0.1269530559681152
1843,,
1844,,
1845,,
1846,0.01687983990323316,0.867615512902973
1847,,
1848,-0.14287557344329238,0.1561676222823938
1849,,
1850,0.4281406673500827,8.850993018798175e-06
1851,0.32017689929499166,0.0011644449899927572
1852,,
1853,,
1854,,
1855,-0.5100735980428468,5.93356598430755e-08
1856,-0.14941628638126755,0.13788319032982171
1857,,
1858,-0.19224895514389762,0.05533523211513077
1859,,
1860,-0.21314323262098891,0.033240527486795436
1861,,
1862,,
1863,,
1864,-0.14983633216627515,0.13676700921938859
1865,,
1866,,
1867,,
1868,,
1869,,
1870,,
1871,0.17911952403537498,0.0745657800782502
1872,,
1873,,
1874,,
1875,0.062694833739417,0.5354710521002348
1876,,
1877,-0.4244022598635152,1.0797859673104367e-05
1878,0.062436805614340916,0.5371550837487464
1879,,
1880,,
1881,,
1882,,
1883,,
1884,,
1885,,
1886,,
1887,,
1888,,
1889,,
1890,-0.09434828396677389,0.3504556453431902
1891,,
1892,,
1893,,
1894,,
1895,,
1896,,
1897,0.3222351236415289,0.0010773430489445226
1898,,
1899,,
1900,,
1901,,
1902,,
1903,,
1904,-0.27343180407771966,0.005912334904993395
1905,0.4833766880785794,3.503730931253149e-07
1906,,
1907,0.23481159447330846,0.018694186800551585
1908,,
1909,,
1910,,
1911,0.31529836753483226,0.0013970564958980243
1912,,
1913,0.06535312349310783,0.5182755600212037
1914,-0.1214952429864066,0.22853392433964206
1915,,
1916,-0.5803472578746149,2.476530936646592e-10
1917,0.018031965484968236,0.8586703173257524
1918,,
1919,,
1920,,
1921,,
1922,,
1923,0.3252054474069396,0.0009620762203556671
1924,,
1925,,
1926,-0.08374512822236826,0.40745592225340144
1927,,
1928,,
1929,,
1930,,
1931,,
1932,,
1933,,
1934,0.39329486915666817,5.168199414630599e-05
1935,,
1936,,
1937,,
1938,0.40181579793825056,3.417716072423057e-05
1939,,
1940,,
1941,,
1942,,
1943,0.6534772290444345,1.7088784557899767e-13
1944,,
1945,,
1946,,
1947,,
1948,,
1949,,
1950,0.5536803511807051,2.3014662465281575e-09
1951,,
1952,,
1953,,
1954,0.29543620255804526,0.0028438553744965286
1955,,
1956,,
1957,0.5028308085785018,9.751722563056422e-08
1958,-0.2576140799451485,0.009665207780656451
1959,,
1960,0.1805356783962577,0.07226274147500861
1961,,
1962,,
1963,,
1964,,
1965,,
1966,0.6209416826685616,5.5042231897248985e-12
1967,0.4776760667106194,5.022131165794971e-07
1968,,
1969,,
1970,0.20746061321524348,0.03834817508347352
1971,0.05823634776426513,0.5649325594487433
1972,,
1973,0.18945865100063297,0.059038916549924395
1974,0.5393507892578752,7.047211319217636e-09
1975,,
1976,0.18836053130554173,0.060550976190841946
1977,,
1978,,
1979,,
1980,,
1981,,
1982,,
1983,,
1984,0.36931025483273544,0.00015603836513577434
1985,0.0853773061298263,0.3983439297307416
1986,0.3312541067110487,0.000761374404183734
1987,0.4144591760669787,1.811608502152059e-05
1988,,
1989,,
1990,0.5374545825712694,8.140306742282213e-09
1991,,
1992,,
1993,-0.020828270282304405,0.8370359046508317
1994,,
1995,,
1996,0.16954848079127366,0.09171851773404541
1997,,
1998,0.1638298574610991,0.10337105465087047
1999,,
2000,0.33959501587048496,0.0005470860695332028
2001,,
2002,,
2003,0.15880731000322273,0.11453352361750195
2004,,
2005,,
2006,0.27177562355397544,0.006232866869446742
2007,,
2008,,
2009,,
2010,0.43690162229452645,5.502818736075365e-06
2011,,
2012,,
2013,0.1834699982372392,0.06767327504532285
2014,,
2015,,
2016,,
2017,,
2018,0.5091975025484025,6.304952965340534e-08
2019,,
2020,,
2021,,
2022,,
2023,,
2024,,
2025,,
2026,,
2027,,
2028,,
2029,,
2030,0.42811666473379656,8.86236551236649e-06
2031,,
2032,,
2033,-0.16180763703899118,0.10775836172103373
2034,,
2035,,
2036,,
2037,,
2038,,
2039,,
2040,0.122539356794854,0.2245298840669914
2041,,
2042,,
2043,,
2044,,
2045,,
2046,0.26376285258243415,0.008011196280550583
2047,,
2048,,
2049,,
2050,-0.34059112444636,0.0005255869271050652
2051,-0.26550494004921943,0.007590436648109645
2052,,
2053,,
2054,,
2055,,
2056,,
2057,,
2058,,
2059,,
2060,,
2061,0.5068872507308607,7.39358270017528e-08
2062,0.13056594558482632,0.19539111000655632
2063,-0.14531183899633635,0.1491563716285127
2064,,
2065,,
2066,-0.3209329817080054,0.001131730172568727
2067,,
2068,,
2069,0.21258517179233596,0.03371531264923249
2070,,
2071,,
2072,,
2073,,
2074,,
2075,,
2076,0.5184325091644977,3.2960245785578484e-08
2077,,
2078,,
2079,,
2080,,
2081,0.24315850428681623,0.014780218792769096
2082,0.4235887244444158,1.127177964391681e-05
2083,,
2084,,
2085,,
2086,-0.39368491167131814,5.07253028105359e-05
2087,,
2088,,
2089,,
2090,,
2091,,
2092,,
2093,0.4285367105188041,8.665317557788018e-06
2094,,
2095,,
2096,,
2097,,
2098,-0.3027810031416064,0.00219895991223191
2099,,
2100,0.32324923417961854,0.0010366468893314564
2101,,
2102,,
2103,,
2104,,
2105,,
2106,,
2107,,
2108,0.3994815435044227,3.831999654497739e-05
2109,,
2110,,
2111,,
2112,,
2113,,
2114,,
2115,,
2116,,
2117,,
2118,,
2119,,
2120,,
2121,0.4810064297203223,4.072736337649313e-07
2122,,
2123,,
2124,0.03009928082282884,0.7662558456630981
2125,0.5334341443433398,1.1019114142901184e-08
2126,0.1025571787366363,0.309935177585975
2127,-0.023894604512859737,0.813451617080132
2128,,
2129,,
2130,,
2131,,
2132,,
2133,,
2134,,
2135,,
2136,,
2137,-0.2469809209303852,0.013239429396261495
2138,0.4373131888430901,5.379564572541894e-06
2139,,
2140,-0.08056478156445375,0.4255583431219703
2141,,
2142,,
2143,,
2144,,
2145,,
2146,,
2147,,
2148,,
2149,,
2150,,
2151,,
2152,,
2153,,
2154,-0.26375591446683755,0.008012912317844973
2155,,
2156,,
2157,,
2158,,
2159,,
2160,,
2161,,
2162,0.12412953012381128,0.2185270460388483
2163,,
2164,,
2165,,
2166,0.38519998681416495,7.576584436390589e-05
2167,0.465398728480255,1.0670494860739708e-06
2168,,
2169,-0.3501081618038175,0.00035592718912210255
2170,,
2171,0.2991266048120404,0.002501182192544002
2172,,
2173,,
2174,-0.22985505421021904,0.021417282824150046
2175,,
2176,,
2177,,
2178,,
2179,,
2180,,
2181,,
2182,,
2183,,
2184,,
2185,0.4738956546455512,6.353732302689206e-07
2186,-0.03398170400711318,0.7371411050663323
2187,,
2188,,
2189,,
2190,0.5434132320643056,5.158711165115865e-09
2191,,
2192,,
2193,,
2194,,
2195,0.2618265391033674,0.008502873740082658
2196,,
2197,,
2198,,
2199,,
2200,,
2201,,
2202,,
2203,,
2204,0.15689910200847404,0.11901130137842225
2205,0.07367003003625791,0.46635113645585147
2206,,
2207,0.30614737007573856,0.001950147021652488
2208,0.12919408216018838,0.20016759855438915
2209,,
2210,-0.2174096976658516,0.02979356590557009
2211,,
2212,-0.22620665653472463,0.023632882849058238
2213,0.20172998857692584,0.04414832646975601
2214,-0.29823850800945295,0.0025800618463312818
2215,,
2216,0.47501777695692854,5.92705005562379e-07
2217,-0.1935030918448488,0.05373381538019544
2218,,
2219,,
2220,-0.2977764576459446,0.0026219800296036983
2221,-0.11232024291102674,0.2658777047406989
2222,,
2223,,
2224,,
2225,,
2226,-0.3658958826660309,0.0001813702724056503
2227,,
2228,,
2229,,
2230,,
2231,0.28021254317855626,0.004747310330564185
2232,0.29771045045115774,0.0026280181175332836
2233,0.030807358003270186,0.7609202457845188
2234,,
2235,0.3733426943688082,0.00013035556839882708
2236,,
2237,,
2238,0.06265282916091626,0.5357450181839079
2239,0.052511723780018976,0.6038490106436443
2240,,
2241,-0.029667233729678187,0.7695168540071549
2242,0.31453628446774706,0.0014369816633386674
2243,,
2244,,
2245,,
2246,,
2247,-0.40455209619487137,2.9854795590071798e-05
2248,,
2249,,
2250,,
2251,0.30504324972657576,0.002028797397897516
2252,0.5841396712478261,1.7741404796386396e-10
2253,,
2254,,
2255,,
2256,,
2257,,
2258,,
2259,,
2260,,
2261,0.3589651272134059,0.00024488943194661637
2262,,
2263,-0.22569060028457247,0.023961555041893345
2264,,
2265,,
2266,-0.20917680027970306,0.036740650390963525
2267,,
2268,,
2269,,
2270,,
2271,0.5036769008025885,9.207317337218826e-08
2272,-0.26054839978613,0.008841802578917441
2273,,
2274,,
2275,,
2276,,
2277,,
2278,0.21557349751996133,0.03123807588862274
2279,,
2280,,
2281,,
2282,,
2283,,
2284,,
2285,0.24932717667235613,0.012364582838556069
2286,,
2287,,
2288,-0.2733657968829327,0.005924824340414138
2289,,
2290,,
2291,,
2292,-0.4629921391387772,1.2327132181957554e-06
2293,,
2294,,
2295,0.6322169116689795,1.730477388016834e-12
2296,,
2297,0.454165504058338,2.0734793950029486e-06
2298,,
2299,,
2300,,
2301,,
2302,,
2303,0.306789440061393,0.0019056877551093957
2304,,
2305,,
2306,,
2307,-0.18695037759873057,0.06253888166297239
2308,,
2309,-0.14733405941844427,0.14351856888646697
2310,,
2311,,
2312,,
2313,-0.3325862519149299,0.0007226710875095551
2314,,
2315,-0.08854565147959774,0.38100473398970547
2316,,
2317,,
2318,,
2319,,
2320,,
2321,0.46594478800076483,1.032514879848912e-06
2322,,
2323,,
2324,0.5091194940454724,6.339075544694371e-08
2325,0.4505351083450583,2.5572386284196834e-06
2326,-0.3338703918862388,0.0006870741518398253
2327,,
2328,,
2329,,
2330,,
2331,,
2332,,
2333,,
2334,0.428356690896658,8.749256544776198e-06
2335,0.3983714225011884,4.045077154909835e-05
2336,0.15229059968153372,0.13038208683000344
2337,-0.04261664521605471,0.6737551998433242
2338,,
2339,,
2340,,
2341,,
2342,-0.2795464705766157,0.004851911587484297
2343,,
2344,,
2345,,
2346,,
2347,,
2348,,
2349,,
2350,,
2351,,
2352,,
2353,,
2354,0.14524583180154943,0.14934315997655595
2355,,
2356,,
2357,0.2993186257423296,0.002484415416849466
2358,,
2359,,
2360,,
2361,-0.23389349440036336,0.019174814781189566
2362,,
2363,-0.00021002289250378976,0.9983453293888749
2364,0.3370487494660077,0.0006057598029171824
2365,,
2366,,
2367,,
2368,,
2369,,
2370,-0.3204031412075944,0.0011545666804706734
2371,-0.2795344692684726,0.004853814975931665
2372,-0.09232606354466598,0.36092376873325316
2373,0.025286756257456286,0.8027974594031759
2374,-0.5536143439859182,2.313642234169789e-09
2375,0.24989123815508058,0.012161937327153781
2376,0.4292987935858893,8.318296907840223e-06
2377,,
2378,,
2379,,
2380,-0.11831525131027665,0.2410362831836536
2381,-0.25329360901364195,0.010999968151181056
2382,,
2383,,
2384,,
2385,,
2386,,
2387,0.3517763436357048,0.000331998340526328
2388,-0.022514454076406263,0.8240475909884304
2389,,
2390,,
2391,,
2392,-0.34444954501435826,0.0004494237648923633
2393,,
2394,,
2395,,
2396,,
2397,0.652901166253567,1.8239353849811124e-13
2398,,
2399,,
2400,,
2401,,
2402,,
2403,,
2404,0.5368605178181873,8.514922615820417e-09
2405,,
2406,-0.1655100406011294,0.09983322573434124
2407,,
2408,,
2409,-0.2765521441949188,0.005347941039555145
2410,,
2411,,
2412,,
2413,,
2414,,
2415,,
2416,,
2417,0.152170586600103,0.13068891602265137
